"114年05月06日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣優選多因子30報酬指數","8,691.06","+","101.15","1.18","",
"臺灣創新科技50報酬指數","7,298.40","-","6.38","-0.09","",
"臺灣全市場新經濟產業報酬指數","4,563.53","+","41.25","0.91","",
"臺灣ESG永續高股息等權重報酬指數","6,022.70","+","23.25","0.39","",
"臺灣永續高息中小型報酬指數","5,447.39","+","41.39","0.77","",
"特選臺灣高息優質成長報酬指數","5,900.19","+","22.56","0.38","",
"特選臺灣高息動能報酬指數","6,629.96","+","81.90","1.25","",
"臺灣電子成長高息等權重報酬指數","5,506.28","+","30.26","0.55","",
"特選臺灣優利成長報酬指數","4,838.39","+","31.75","0.66","",
"臺灣價值高息報酬指數","5,416.38","+","66.80","1.25","",
"特選臺灣IC設計動能報酬指數","4,337.65","+","14.63","0.34","",
"臺灣科技高股息報酬指數","5,013.81","+","36.46","0.73","",
"臺灣趨勢動能高股息報酬指數","5,729.33","+","18.07","0.32","",
"特選臺灣科技高息成長報酬指數","5,116.65","+","22.12","0.43","",
"特選臺灣AI優息動能報酬指數","4,503.31","+","62.36","1.40","",
"臺灣優選AI 50報酬指數","4,451.51","+","39.96","0.91","",
"臺灣AI供應鏈聯盟報酬指數","4,968.60","+","84.37","1.73","",
"台灣旗艦動能50報酬指數","4,875.04","+","30.41","0.63","",
"報酬指數(臺灣指數公司)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"漲升股利150報酬指數","13,493.14","+","57.27","0.43","",
"藍籌30報酬指數","13,729.18","-","55.02","-0.40","",
"工業菁英30報酬指數","14,200.14","-","27.70","-0.19","",
"低波動股利精選30報酬指數","11,847.24","+","159.81","1.37","",
"中小型A級動能50報酬指數","22,041.53","+","223.85","1.03","",
"特選高息低波報酬指數","15,071.84","+","112.19","0.75","",
"臺灣永續報酬指數","14,900.49","+","39.80","0.27","",
"存股雙十等權重報酬指數","12,796.74","+","107.39","0.85","",
"特選大蘋果報酬指數","12,744.06","+","169.54","1.35","",
"中小型300報酬指數","12,903.21","+","115.28","0.90","",
"微波高息精選20報酬指數","10,983.84","+","112.89","1.04","",
"特選世代行動通訊報酬指數","10,714.68","+","135.46","1.28","",
"智慧投資多因子30報酬指數","9,882.38","+","71.29","0.73","",
"特選大蘋果報酬正向兩倍指數","27,927.16","+","733.30","2.70","",
"特選大蘋果報酬反向一倍指數","3,756.83","-","51.34","-1.35","",
"特選價值成長報酬指數","12,618.43","+","190.90","1.54","",
"臺灣上櫃永續報酬指數","7,894.64","+","52.71","0.67","",
"特選台股領航報酬指數","12,952.92","+","6.26","0.05","",
"特選Smart多因子報酬指數","9,916.66","+","4.28","0.04","",
"特選ESG高股息報酬指數","8,644.50","+","63.47","0.74","",
"特選上櫃ESG成長報酬指數","5,186.70","+","48.10","0.94","",
"臺灣優息存股報酬指數","6,010.01","+","96.69","1.64","",
"特選上櫃ESG永續高股息報酬指數","7,121.49","-","9.06","-0.13","",
"特選臺灣金融高股息存股報酬指數","7,113.78","+","94.98","1.35","",
"特選臺灣產業龍頭存股等權重報酬指數","7,004.82","+","59.32","0.85","",
"上櫃ESG 30報酬指數","6,080.45","+","19.93","0.33","",
"臺灣ESG低碳50報酬指數","7,795.08","+","2.41","0.03","",
"臺灣創新板報酬指數","7,613.50","+","77.51","1.03","",
"特選上櫃ESG龍頭報酬指數","5,577.52","+","11.72","0.21","",
"臺灣市值動能50報酬指數","4,511.72","+","7.01","0.16","",
"臺灣護城河概念優選50報酬指數","4,575.01","+","5.73","0.13","",
"特選臺灣中小型精選動能100報酬指數","4,305.57","+","28.01","0.65","",
"114年05月06日 大盤統計資訊"
"成交統計","成交金額(元)","成交股數(股)","成交筆數",
"1.一般股票","283,971,483,926","3,150,805,488","1,818,152",
"2.台灣存託憑證","117,425,519","18,944,556","4,068",
"3.受益憑證","0","0","0",
"4.ETF","29,447,077,076","1,280,801,057","295,555",
"5.受益證券","3,771,470","279,000","79",
"6.變更交易股票","9,160,430","1,139,165","685",
"7.認購(售)權證","1,273,325,300","1,314,674,000","46,450",
"8.轉換公司債","0","0","0",
"9.附認股權特別股","0","0","0",
"10.附認股權公司債","0","0","0",
"11.認股權憑證","0","0","0",
"12.公司債","0","0","0",
"13.ETN","1,957,230","301,000","61",
"14.創新板股票","97,222,124","1,119,722","1,082",
"15.創新板-變更交易方法股票","0","0","0",
"證券合計(1+6+14+15)","284,077,866,480","3,153,064,375","1,819,919",
"總計(1~15)","314,921,423,075","5,768,063,988","2,166,132",
"漲跌證券數合計"
"類型","整體市場","股票",
"上漲(漲停)","4,763(13)","725(11)",
"下跌(跌停)","3,377(47)","249(0)",
"持平","621","60",
"未成交","23,294","3",
"無比價","2,160","2",
"備註:"
""漲跌價差"為當日收盤價與前一日收盤價比較。",
""無比價"含前一日無收盤價、當日除權、除息、新上市、恢復交易者。",
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",

"114年05月06日 每日收盤行情(全部(不含權證、牛熊證))"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
="0050","元大台灣50","29,982,445","30,431","5,126,154,837","169.95","172.10","169.35","171.00","-","0.95","170.95","54","171.00","175","0.00",
="0051","元大中型100","54,678","341","3,824,594","69.45","70.20","69.45","69.95","+","0.25","69.95","2","70.00","3","0.00",
="0052","富邦科技","930,595","1,096","152,177,496","162.55","164.65","161.75","163.70","-","1.20","163.40","2","163.75","1","0.00",
="0053","元大電子","37,420","132","3,364,476","89.65","90.80","89.60","89.85","-","1.25","90.20","1","95.00","1","0.00",
="0055","元大MSCI金融","297,150","518","7,922,154","26.40","26.88","26.36","26.74","+","0.34","26.71","55","26.74","1","0.00",
="0056","元大高股息","39,378,145","18,693","1,282,582,404","32.32","32.74","32.20","32.68","+","0.31","32.68","14","32.69","92","0.00",
="0057","富邦摩台","17,958","109","2,295,905","127.15","128.30","126.90","127.70","-","0.70","127.00","5","128.25","1","0.00",
="0061","元大寶滬深","229,363","469","4,026,661","17.45","17.78","17.40","17.61","+","0.16","17.61","51","17.65","6","0.00",
="006203","元大MSCI台灣","8,411","99","668,466","79.40","79.95","79.40","79.55","-","0.75","79.60","1","--","0","0.00",
="006204","永豐臺灣加權","11,813","74","1,219,746","103.15","103.95","103.15","103.95","-","0.15","102.40","1","104.70","5","0.00",
="006205","富邦上証","920,792","528","27,890,930","29.99","30.80","29.70","30.56","+","0.32","30.56","5","30.59","20","0.00",
="006206","元大上證50","547,005","396","15,888,167","28.80","29.47","28.50","29.14","-","0.03","29.11","2","29.14","2","0.00",
="006207","復華滬深","225,428","283","5,120,304","22.30","22.98","22.30","22.91","+","0.17","22.88","5","22.91","1","0.00",
="006208","富邦台50","10,722,650","12,889","1,073,599,862","99.55","100.80","99.25","100.15","-","0.55","100.15","91","100.20","50","0.00",
="00625K","富邦上証+R","4,000","4","28,380","6.89","7.28","6.89","7.28","X","0.00","7.25","5","7.33","5","0.00",
="00631L","元大台灣50正2","15,863,736","7,953","2,767,320,686","172.55","176.15","171.35","174.75","-","0.40","174.70","6","174.75","35","0.00",
="00632R","元大台灣50反1","90,597,006","10,264","2,224,009,808","24.67","24.74","24.43","24.59","+","0.13","24.59","67","24.60","2,204","0.00",
="00633L","富邦上証正2","8,268,602","1,019","292,942,169","35.33","35.76","35.16","35.42","+","0.02","35.42","39","35.49","1","0.00",
="00634R","富邦上証反1","1,095,800","24","4,231,546","3.83","3.90","3.82","3.88","+","0.02","3.88","699","3.90","720","0.00",
="00635U","期元大S&P黃金","11,011,570","3,367","409,346,476","36.44","37.44","36.42","37.15","+","1.15","37.15","36","37.17","12","0.00",
="00636","國泰中國A50","3,497,703","675","73,535,505","20.89","21.21","20.58","21.17","+","0.27","21.17","12","21.18","174","0.00",
="00636K","國泰中國A50+U","200","2","1,426","7.13","7.13","7.13","7.13","+","0.17","6.84","3","7.17","2","0.00",
="00637L","元大滬深300正2","46,958,004","4,334","664,416,438","14.01","14.28","13.99","14.11","+","0.05","14.11","765","14.12","12","0.00",
="00638R","元大滬深300反1","1,607,116","70","13,002,055","8.00","8.16","8.00","8.12","+","0.09","8.12","206","8.13","1","0.00",
="00639","富邦深100","2,846,873","509","29,843,510","10.45","10.56","10.30","10.55","+","0.23","10.55","18","10.56","58","0.00",
="00640L","富邦日本正2","833,265","135","40,817,120","48.99","49.15","48.89","49.04","+","0.45","49.04","4","49.05","50","0.00",
="00641R","富邦日本反1","838,311","140","4,964,907","5.93","5.94","5.91","5.92","-","0.03","5.91","535","5.92","9","0.00",
="00642U","期元大S&P石油","7,359,677","1,305","102,734,423","13.89","14.04","13.87","14.03","+","0.43","14.02","157","14.03","14","0.00",
="00643","群益深証中小","3,426,417","219","40,281,854","11.64","11.87","11.48","11.87","+","0.22","11.87","22","11.88","61","0.00",
="00643K","群益深証中小+R","3,000","3","8,190","2.72","2.74","2.72","2.74","-","0.02","2.73","2","2.83","1","0.00",
="00645","富邦日本","838,248","584","31,265,109","37.22","37.40","37.22","37.30","+","0.15","37.29","1","37.30","5","0.00",
="00646","元大S&P500","3,625,332","2,719","192,190,757","52.55","53.25","52.50","53.05","+","0.75","53.00","74","53.05","93","0.00",
="00647L","元大S&P500正2","218,019","131","17,588,664","80.20","80.90","80.20","80.50","+","0.05","80.50","107","80.60","1","0.00",
="00648R","元大S&P500反1","1,731,713","114","8,978,170","5.20","5.20","5.17","5.19","+","0.01","5.18","2,454","5.19","261","0.00",
="00650L","復華香港正2","19,788,437","1,189","266,387,380","13.79","13.79","13.28","13.56","+","0.26","13.55","9","13.56","94","0.00",
="00651R","復華香港反1","1,534,584","124","9,595,462","6.29","6.33","6.23","6.23","-","0.07","6.23","104","6.24","135","0.00",
="00652","富邦印度","878,149","745","31,879,310","36.04","36.60","35.70","36.28","+","0.24","36.27","3","36.28","14","0.00",
="00653L","富邦印度正2","245,477","84","13,544,674","54.75","55.40","54.75","55.05","+","0.20","55.05","1","55.10","1","0.00",
="00654R","富邦印度反1","218,150","27","1,411,728","6.41","6.49","6.41","6.49","+","0.08","6.49","80","6.50","82","0.00",
="00655L","國泰中國A50正2","3,855,949","443","94,565,242","24.57","24.73","24.30","24.49","-","0.10","24.49","61","24.54","19","0.00",
="00656R","國泰中國A50反1","262,029","29","1,878,769","7.09","7.24","7.09","7.20","+","0.08","7.20","85","7.21","40","0.00",
="00657","國泰日經225","76,161","103","3,339,314","43.72","43.92","43.72","43.86","+","0.19","43.81","31","43.87","100","0.00",
="00657K","國泰日經225+U","200","2","2,920","14.60","14.60","14.60","14.60","-","0.05","--","0","--","0","0.00",
="00660","元大歐洲50","89,650","114","3,437,657","38.15","38.56","38.15","38.47","+","0.38","38.35","1","38.42","1","0.00",
="00661","元大日經225","120,209","205","5,748,248","47.65","47.88","47.64","47.83","+","0.30","47.82","6","47.83","52","0.00",
="00662","富邦NASDAQ","3,752,612","2,289","287,458,195","75.80","77.25","75.60","76.85","+","0.95","76.85","3","76.90","13","0.00",
="00663L","國泰臺灣加權正2","64,914","57","10,326,296","157.15","160.45","157.05","158.90","-","1.10","158.70","5","158.90","56","0.00",
="00664R","國泰臺灣加權反1","22,970,818","1,060","91,038,954","4.00","4.00","3.94","3.97","+","0.01","3.96","1,806","3.97","713","0.00",
="00665L","富邦琤肭磪囓2","35,984,324","2,908","333,433,523","9.32","9.38","9.14","9.37","+","0.22","9.37","120","9.38","2,445","0.00",
="00666R","富邦琤肭磪齯1","390,635","54","3,893,442","9.90","10.01","9.90","9.90","-","0.25","9.90","95","9.92","57","0.00",
="00668","國泰美國道瓊","313,499","151","14,097,373","43.91","45.28","43.91","45.06","+","0.44","45.06","99","45.20","2","0.00",
="00668K","國泰美國道瓊+U","200","2","3,002","15.01","15.01","15.01","15.01","+","0.01","--","0","--","0","0.00",
="00669R","國泰美國道瓊反1","3,083,957","313","20,111,309","6.53","6.54","6.51","6.53","-","0.02","6.52","26","6.53","1,319","0.00",
="00670L","富邦NASDAQ正2","1,276,121","667","136,570,575","107.05","107.40","106.85","107.00","-","0.30","106.90","8","107.00","204","0.00",
="00671R","富邦NASDAQ反1","14,269,510","504","51,734,317","3.64","3.64","3.61","3.63"," ","0.00","3.62","2,802","3.63","225","0.00",
="00673R","期元大S&P原油反1","18,101,984","805","145,600,003","8.07","8.07","8.01","8.03","-","0.22","8.03","164","8.04","91","0.00",
="00674R","期元大S&P黃金反1","6,565,214","821","49,313,960","7.64","7.64","7.46","7.55","-","0.21","7.54","8","7.55","137","0.00",
="00675L","富邦臺灣加權正2","6,629,109","3,198","458,308,206","68.70","70.10","68.25","69.25","-","0.35","69.20","203","69.25","24","0.00",
="00676R","富邦臺灣加權反1","2,358,790","394","31,675,345","13.51","13.53","13.35","13.43","+","0.02","13.43","1,066","13.45","10","0.00",
="00678","群益那斯達克生技","55,922","79","1,385,820","24.75","24.81","24.75","24.77","+","0.28","24.70","50","24.78","106","0.00",
="00680L","元大美債20正2","52,351,350","3,847","372,491,151","7.08","7.17","7.06","7.12","-","0.04","7.11","655","7.12","3,954","0.00",
="00681R","元大美債20反1","207,000","56","4,356,220","20.98","21.09","20.98","21.09","+","0.17","21.07","3","21.09","104","0.00",
