"114年03月14日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"電器電纜類報酬指數","156.91","+","3.32","2.16","",
"化學生技醫療類報酬指數","227.38","-","1.17","-0.51","",
"化學類報酬指數","303.00","-","4.91","-1.59","",
"生技醫療類報酬指數","111.22","+","0.13","0.12","",
"玻璃陶瓷類報酬指數","62.31","+","0.24","0.39","",
"造紙類報酬指數","465.41","+","8.95","1.96","",
"鋼鐵類報酬指數","260.14","+","4.62","1.81","",
"橡膠類報酬指數","461.50","+","3.72","0.81","",
"汽車類報酬指數","632.81","+","5.76","0.92","",
"電子工業類報酬指數","2,361.36","-","4.49","-0.19","",
"半導體類報酬指數","1,113.62","-","4.00","-0.36","",
"電腦及週邊設備類報酬指數","614.53","-","1.13","-0.18","",
"光電類報酬指數","62.04","+","0.87","1.42","",
"通信網路類報酬指數","375.82","-","0.41","-0.11","",
"電子零組件類報酬指數","446.40","-","2.41","-0.54","",
"電子通路類報酬指數","640.35","+","3.35","0.53","",
"資訊服務類報酬指數","588.88","+","5.90","1.01","",
"其他電子類報酬指數","273.49","+","2.50","0.92","",
"建材營造類報酬指數","1,205.72","+","4.04","0.34","",
"航運類報酬指數","406.42","+","0.11","0.03","",
"觀光餐旅類報酬指數","174.61","-","0.87","-0.50","",
"金融保險類報酬指數","3,920.87","-","1.01","-0.03","",
"貿易百貨類報酬指數","456.50","-","0.22","-0.05","",
"油電燃氣類報酬指數","96.92","+","4.66","5.05","",
"綠能環保類報酬指數","113.89","+","0.57","0.50","",
"數位雲端類報酬指數","66.31","+","1.00","1.53","",
"運動休閒類報酬指數","100.51","+","0.26","0.26","",
"居家生活類報酬指數","133.34","+","0.62","0.47","",
"其他類報酬指數","585.16","+","2.26","0.39","",
"報酬指數(跨市場)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技報酬指數","4,365.75","+","5.19","0.12","",
"臺灣中小型公司治理報酬指數","13,838.00","+","11.21","0.08","",
"臺灣IPO報酬指數","7,292.53","+","35.51","0.49","",
"智慧中立報酬指數","4,997.22","-","18.73","-0.37","",
"加權指數掩護性臺指買權價外5%報酬指數","9,605.98","+","2.78","0.03","",
"臺灣5G報酬指數","13,469.89","-","7.27","-0.05","",
"臺灣企業社會責任中小型報酬指數","14,803.16","+","62.57","0.42","",
"特選臺灣電動車代表報酬指數","11,526.08","+","27.40","0.24","",
"臺灣科技龍頭通訊報酬指數","11,324.12","+","3.47","0.03","",
"臺灣全市場報酬指數","8,752.34","+","6.28","0.07","",
"臺灣全市場半導體報酬指數","8,807.37","+","19.56","0.22","",
"臺灣智慧移動與電動車報酬指數","6,465.67","+","19.05","0.30","",
"特選小資高價30報酬指數","8,574.19","-","19.30","-0.22","",
"特選臺灣綠能及電動車報酬指數","6,830.15","+","31.15","0.46","",
"特選臺灣智能車供應鏈聯盟報酬指數","7,980.31","-","6.60","-0.08","",
"臺灣全市場半導體精選30報酬指數","6,774.07","+","16.31","0.24","",
"特選臺灣高股息30報酬指數","6,930.53","-","1.19","-0.02","",
"臺灣友善環境報酬指數","7,747.61","-","4.12","-0.05","",
"台灣永續價值報酬指數","6,846.36","-","2.74","-0.04","",
"特選臺灣IC設計報酬指數","5,238.88","+","17.19","0.33","",
"特選臺灣環境永續高股息報酬指數","9,490.94","-","40.66","-0.43","",
"臺灣友善環境50報酬指數","6,424.60","+","1.29","0.02","",
"特選臺灣IC設計產業代表報酬指數","6,710.97","+","38.94","0.58","",
"特選臺灣綠能報酬指數","5,666.88","+","21.59","0.38","",
"特選臺灣智慧50報酬指數","5,993.22","-","20.72","-0.34","",
"臺灣晶圓製造報酬指數","6,714.67","+","18.66","0.28","",
"臺灣精選高息報酬指數","7,604.07","+","8.24","0.11","",
"臺灣多因子優選高股息30報酬指數","10,206.91","+","48.08","0.47","",
"特選臺灣優利高填息30報酬指數","9,121.35","-","8.65","-0.09","",
"特選臺灣科技優息報酬指數","9,713.06","-","10.73","-0.11","",
"臺灣半導體收益報酬指數","7,357.29","+","3.18","0.04","",
"臺灣優選成長高股息報酬指數","8,286.48","-","39.43","-0.47","",
"特選臺灣ESG低碳高息40報酬指數","9,087.01","+","39.13","0.43","",
"臺灣優選多因子30報酬指數","9,258.84","+","27.79","0.30","",
"臺灣創新科技50報酬指數","7,773.03","-","14.68","-0.19","",
"臺灣全市場新經濟產業報酬指數","5,073.95","+","26.18","0.52","",
"臺灣ESG永續高股息等權重報酬指數","6,763.25","+","47.71","0.71","",
"臺灣永續高息中小型報酬指數","6,019.79","+","42.12","0.70","",
"特選臺灣高息優質成長報酬指數","6,375.83","-","5.20","-0.08","",
"特選臺灣高息動能報酬指數","6,848.30","-","12.37","-0.18","",
"臺灣電子成長高息等權重報酬指數","6,183.50","+","5.01","0.08","",
"特選臺灣優利成長報酬指數","5,315.11","-","21.18","-0.40","",
"臺灣價值高息報酬指數","5,778.32","-","12.63","-0.22","",
"特選臺灣IC設計動能報酬指數","4,837.62","+","8.07","0.17","",
"臺灣科技高股息報酬指數","5,601.20","+","15.70","0.28","",
"臺灣趨勢動能高股息報酬指數","6,146.34","+","23.79","0.39","",
"特選臺灣科技高息成長報酬指數","5,638.58","+","16.63","0.30","",
"特選臺灣AI優息動能報酬指數","4,923.72","+","10.23","0.21","",
"臺灣優選AI 50報酬指數","4,938.48","+","7.08","0.14","",
"臺灣AI供應鏈聯盟報酬指數","5,280.00","+","0.21","--","",
"台灣旗艦動能50報酬指數","5,241.97","-","10.68","-0.20","",
"報酬指數(臺灣指數公司)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"漲升股利150報酬指數","14,523.16","+","55.36","0.38","",
"藍籌30報酬指數","14,494.21","-","58.90","-0.40","",
"工業菁英30報酬指數","15,148.98","-","16.06","-0.11","",
"低波動股利精選30報酬指數","12,157.80","+","47.77","0.39","",
"中小型A級動能50報酬指數","26,976.57","+","134.36","0.50","",
"特選高息低波報酬指數","15,777.37","+","28.95","0.18","",
"臺灣永續報酬指數","15,792.60","+","0.80","0.01","",
"價值投資報酬指數","11,526.41","-","2.93","-0.03","",
"存股雙十等權重報酬指數","13,682.46","-","123.88","-0.90","",
"特選大蘋果報酬指數","13,722.46","-","79.41","-0.58","",
"中小型300報酬指數","14,322.82","+","85.31","0.60","",
"臺灣500報酬指數","13,856.09","+","16.95","0.12","",
"臺灣勞工權益報酬指數","13,059.25","+","28.57","0.22","",
"微波高息精選20報酬指數","11,231.99","+","29.97","0.27","",
"特選世代行動通訊報酬指數","11,464.25","-","39.26","-0.34","",
"智慧投資多因子30報酬指數","10,090.45","-","32.54","-0.32","",
"特選大蘋果報酬正向兩倍指數","34,008.95","-","395.90","-1.15","",
"特選大蘋果報酬反向一倍指數","3,657.58","+","20.92","0.58","",
"特選價值成長報酬指數","13,736.93","+","93.55","0.69","",
"臺灣上櫃永續報酬指數","8,928.25","+","21.04","0.24","",
"特選台股領航報酬指數","13,917.27","-","54.30","-0.39","",
"特選Smart多因子報酬指數","10,573.93","-","32.36","-0.31","",
"特選ESG高股息報酬指數","9,120.63","-","2.03","-0.02","",
"特選上櫃ESG成長報酬指數","5,820.78","+","6.32","0.11","",
"特選上櫃ESG電子菁英報酬指數","6,006.05","+","5.85","0.10","",
"臺灣優息存股報酬指數","6,432.58","+","17.11","0.27","",
"特選上櫃ESG永續高股息報酬指數","8,002.51","-","45.24","-0.56","",
"特選臺灣金融高股息存股報酬指數","7,495.60","+","4.38","0.06","",
"特選臺灣產業龍頭存股等權重報酬指數","7,322.00","+","7.82","0.11","",
"上櫃ESG 30報酬指數","7,021.38","+","54.84","0.79","",
"臺灣ESG低碳50報酬指數","8,215.52","-","7.15","-0.09","",
"臺灣創新板報酬指數","9,005.00","+","58.32","0.65","",
"特選上櫃ESG龍頭報酬指數","6,469.73","+","50.13","0.78","",
"漲升股利精選高息50報酬指數","6,093.30","+","18.19","0.30","",
"臺灣市值動能50報酬指數","4,802.45","-","26.80","-0.55","",
"臺灣護城河概念優選50報酬指數","4,830.03","-","12.90","-0.27","",
"114年03月14日 大盤統計資訊"
"成交統計","成交金額(元)","成交股數(股)","成交筆數",
"1.一般股票","311,810,301,639","3,411,268,516","2,165,244",
"2.台灣存託憑證","118,870,735","16,888,919","3,682",
"3.受益憑證","0","0","0",
"4.ETF","34,027,302,882","1,596,292,095","520,134",
"5.受益證券","11,421,029","971,275","140",
"6.變更交易股票","11,528,744","1,833,520","1,334",
"7.認購(售)權證","2,034,439,140","2,213,277,000","68,823",
"8.轉換公司債","0","0","0",
"9.附認股權特別股","0","0","0",
"10.附認股權公司債","0","0","0",
"11.認股權憑證","0","0","0",
"12.公司債","0","0","0",
"13.ETN","2,801,240","263,000","76",
"14.創新板股票","266,867,711","2,330,422","3,004",
"15.創新板-變更交易方法股票","0","0","0",
"證券合計(1+6+14+15)","312,088,698,094","3,415,432,458","2,169,582",
"總計(1~15)","348,283,533,120","7,243,124,747","2,762,437",
"漲跌證券數合計"
"類型","整體市場","股票",
"上漲(漲停)","4,287(5)","693(5)",
"下跌(跌停)","6,807(75)","261(2)",
"持平","799","81",
"未成交","20,455","0",
"無比價","3,151","3",
"備註:"
""漲跌價差"為當日收盤價與前一日收盤價比較。",
""無比價"含前一日無收盤價、當日除權、除息、新上市、恢復交易者。",
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",

"114年03月14日 每日收盤行情(全部(不含權證、牛熊證))"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
="0050","元大台灣50","14,434,475","44,627","2,605,408,836","181.10","181.15","179.55","180.50","-","0.60","180.50","32","180.55","4","0.00",
="0051","元大中型100","41,374","280","3,156,008","76.25","76.50","76.10","76.30","+","0.25","76.30","3","76.35","1","0.00",
="0052","富邦科技","463,826","1,590","82,583,635","178.50","179.20","177.10","178.10","-","0.85","178.05","1","178.30","54","0.00",
="0053","元大電子","10,340","102","993,435","96.55","96.55","95.55","96.35","-","0.45","95.35","54","96.10","1","0.00",
="0055","元大MSCI金融","56,090","278","1,600,372","28.48","28.62","28.48","28.49","+","0.01","28.49","10","28.50","2","0.00",
="0056","元大高股息","42,101,746","36,540","1,510,668,902","35.93","36.02","35.81","35.89","-","0.04","35.89","159","35.90","91","0.00",
="0057","富邦摩台","18,313","81","2,467,716","135.30","135.30","134.70","134.85","-","1.15","134.50","2","134.55","3","0.00",
="0061","元大寶滬深","1,538,935","591","30,803,066","19.70","20.20","19.67","20.07","+","0.47","20.06","1","20.07","13","0.00",
="006203","元大MSCI台灣","13,748","98","1,157,454","84.20","84.55","83.95","84.45","-","0.30","83.85","2","84.20","1","0.00",
="006204","永豐臺灣加權","4,012","97","442,374","110.50","110.50","110.35","110.45","-","0.10","110.05","1","110.55","8","0.00",
="006205","富邦上証","1,007,004","590","34,484,816","33.53","34.59","33.53","34.34","+","0.82","34.32","3","34.34","4","0.00",
="006206","元大上證50","527,182","327","17,283,967","31.88","33.09","31.88","32.93","+","0.94","32.93","1","32.96","66","0.00",
="006207","復華滬深","157,651","115","4,125,571","25.80","26.45","25.80","26.28","+","0.64","26.26","3","26.28","47","0.00",
="006208","富邦台50","8,817,100","26,158","934,900,797","106.35","106.50","105.50","105.90","-","0.45","105.85","81","105.90","36","0.00",
="00625K","富邦上証+R","0","0","0","--","--","--","--"," ","0.00","7.56","5","7.61","4","0.00",
="00631L","元大台灣50正2","3,885,850","4,983","831,483,048","214.85","215.35","212.20","213.80","-","0.15","213.70","2","213.80","64","0.00",
="00632R","元大台灣50反1","36,755,207","4,318","883,272,342","24.00","24.14","23.96","24.04"," ","0.00","24.04","805","24.05","66","0.00",
="00633L","富邦上証正2","25,141,307","4,918","1,034,409,182","39.61","42.20","39.58","41.59","+","2.28","41.59","292","41.60","8","0.00",
="00634R","富邦上証反1","1,132,107","75","4,412,366","4.01","4.02","3.88","3.92","-","0.10","3.91","10","3.92","194","0.00",
="00635U","期元大S&P黃金","1,888,694","1,072","63,782,071","33.76","33.84","33.69","33.69","+","0.47","33.69","137","33.70","2","0.00",
="00636","國泰中國A50","5,693,345","1,426","135,696,502","23.32","24.08","23.30","23.90","+","0.70","23.89","127","23.90","7","0.00",
="00636K","國泰中國A50+U","500","1","3,575","7.15","7.15","7.15","7.15","+","0.05","7.25","10","7.29","10","0.00",
="00637L","元大滬深300正2","186,454,984","24,876","3,109,940,038","16.10","17.15","16.08","16.94","+","1.00","16.93","183","16.94","1,454","0.00",
="00638R","元大滬深300反1","3,285,339","357","27,349,661","8.56","8.56","8.26","8.32","-","0.24","8.30","12","8.32","111","0.00",
="00639","富邦深100","4,017,687","706","49,936,582","12.23","12.56","12.18","12.47","+","0.31","12.46","61","12.47","13","0.00",
="00640L","富邦日本正2","314,198","108","16,326,167","51.90","52.35","51.75","52.25","+","0.65","52.25","178","52.35","122","0.00",
="00641R","富邦日本反1","1,431,372","141","8,753,736","6.14","6.16","6.09","6.10","-","0.05","6.09","851","6.10","2","0.00",
="00642U","期元大S&P石油","1,652,902","499","26,817,777","16.21","16.27","16.17","16.24","-","0.12","16.23","127","16.24","1,371","0.00",
="00643","群益深証中小","4,052,860","364","56,641,250","13.76","14.06","13.73","13.97","+","0.30","13.96","206","13.97","34","0.00",
="00643K","群益深証中小+R","0","0","0","--","--","--","--"," ","0.00","3.08","2","3.12","1","0.00",
="00645","富邦日本","352,621","236","13,228,196","37.38","37.58","37.35","37.56","+","0.28","37.55","21","37.56","8","0.00",
="00646","元大S&P500","1,992,061","1,949","114,238,232","57.35","57.50","57.25","57.40","-","0.05","57.35","77","57.40","1,214","0.00",
="00647L","元大S&P500正2","464,097","535","39,804,126","85.65","86.00","85.55","85.80","-","0.30","85.80","6","85.85","72","0.00",
="00648R","元大S&P500反1","1,308,652","138","7,269,304","5.57","5.57","5.55","5.55"," ","0.00","5.55","1,328","5.56","405","0.00",
="00650L","復華香港正2","26,568,795","3,979","449,352,355","16.75","17.31","16.46","17.04","+","0.88","17.04","343","17.05","89","0.00",
="00651R","復華香港反1","2,872,563","359","17,898,791","6.28","6.33","6.18","6.22","-","0.16","6.22","290","6.23","555","0.00",
="00652","富邦印度","335,395","303","11,785,995","35.18","35.19","35.04","35.17","-","0.01","35.17","110","35.20","2","0.00",
="00653L","富邦印度正2","129,669","86","6,419,014","49.59","49.75","49.39","49.75","-","0.20","49.74","45","49.76","1","0.00",
="00654R","富邦印度反1","131,000","31","936,730","7.15","7.17","7.13","7.13","+","0.02","7.12","10","7.14","90","0.00",
="00655L","國泰中國A50正2","11,667,580","2,369","323,997,665","26.68","28.45","26.63","28.01","+","1.54","28.01","321","28.02","1","0.00",
="00656R","國泰中國A50反1","440,030","87","3,226,920","7.51","7.51","7.25","7.32","-","0.21","7.31","101","7.32","96","0.00",
="00657","國泰日經225","130,440","35","5,745,371","43.80","44.07","43.75","44.07","+","0.25","44.03","100","44.06","11","0.00",
="00657K","國泰日經225+U","200","2","2,656","13.28","13.28","13.28","13.28","-","0.11","13.33","10","--","0","0.00",
="00660","元大歐洲50","65,541","125","2,536,834","38.66","38.84","38.64","38.74","+","0.08","38.70","203","38.73","3","0.00",
="00661","元大日經225","51,199","103","2,445,997","47.67","47.95","47.61","47.95","+","0.33","47.88","202","47.90","1","0.00",
="00662","富邦NASDAQ","2,561,323","1,863","210,997,831","82.25","82.50","82.15","82.35","-","0.15","82.35","15","82.40","651","0.00",
="00663L","國泰臺灣加權正2","28,311","20","5,546,883","196.05","196.20","194.35","195.35","-","0.10","195.00","1","195.35","14","0.00",
="00664R","國泰臺灣加權反1","20,879,376","778","80,761,058","3.86","3.89","3.85","3.87"," ","0.00","3.87","981","3.88","1,565","0.00",
="00665L","富邦琤肭磪囓2","96,834,954","9,459","1,167,613,515","11.82","12.35","11.70","12.16","+","0.78","12.15","80","12.16","1,368","0.00",
="00666R","富邦琤肭磪齯1","1,860,119","334","18,548,213","10.11","10.14","9.87","9.95","-","0.30","9.94","50","9.96","5","0.00",
="00668","國泰美國道瓊","168,420","276","8,276,873","49.07","49.16","49.07","49.14","-","0.22","49.14","147","49.15","10","0.00",
="00668K","國泰美國道瓊+U","200","2","2,966","14.83","14.83","14.83","14.83","-","0.20","14.81","12","14.85","9","0.00",
="00669R","國泰美國道瓊反1","3,603,981","278","25,246,694","6.99","7.02","6.99","7.00","+","0.02","7.00","1,187","7.01","1,139","0.00",
="00670L","富邦NASDAQ正2","2,708,988","1,874","297,919,758","109.75","110.30","109.55","110.05","-","0.50","110.05","10","110.10","251","0.00",
="00671R","富邦NASDAQ反1","13,249,804","533","50,617,954","3.82","3.83","3.81","3.83","+","0.02","3.82","91","3.83","4,073","0.00",
="00673R","期元大S&P原油反1","7,191,917","415","53,869,256","7.49","7.51","7.47","7.47","+","0.04","7.47","11,050","7.48","104","0.00",
="00674R","期元大S&P黃金反1","2,128,130","394","18,221,096","8.57","8.58","8.55","8.58","-","0.12","8.57","130","8.58","110","0.00",
="00675L","富邦臺灣加權正2","4,083,196","3,142","349,195,571","85.90","86.00","84.80","85.45","-","0.05","85.40","10","85.45","18","0.00",
